"rev_1","rev_2","rev_3","rev_4","rev_5","rev_6","risk_score","last_month","last_3month","last_6month","metro_last_month","sports_last_month","news_last_month","lifestyle_last_month","business_last_month","opinion_last_month","arts_last_month","sunday_magazine_last_month","ideas_last_month","search_last_month","member_center_last_month","south_last_month","spotlight_last_month","page_not_found_last_month","nation_last_month","north_last_month","magazine_last_month","circulars_last_month","politics_last_month","metro_last_3month","sports_last_3month","news_last_3month","lifestyle_last_3month","business_last_3month","opinion_last_3month","arts_last_3month","sunday_magazine_last_3month","ideas_last_3month","search_last_3month","member_center_last_3month","south_last_3month","spotlight_last_3month","page_not_found_last_3month","nation_last_3month","north_last_3month","magazine_last_3month","circulars_last_3month","politics_last_3month","metro_last_6month","sports_last_6month","news_last_6month","lifestyle_last_6month","business_last_6month","opinion_last_6month","arts_last_6month","sunday_magazine_last_6month","ideas_last_6month","search_last_6month","member_center_last_6month","south_last_6month","spotlight_last_6month","page_not_found_last_6month","nation_last_6month","north_last_6month","magazine_last_6month","circulars_last_6month","politics_last_6month","y0_6","y1_6","y0_5","y1_5","y0_4","y1_4","y0_3","y1_3","y0_2","y1_2","y0_1","y1_1","treated","p_treated"
524.057678222656,523.434387207031,514.74853515625,516.857788085938,514.725524902344,523.566589355469,0.000683784484863281,0,226,695,81,29,12,22,14,10,21,5,1,0,0,0,0,0,1,0,5,0,0,201,68,38,77,48,24,50,25,1,0,0,1,0,6,1,0,24,0,0,360,164,62,115,86,54,149,41,0,1,2,6,0,1,1,0,47,0,0,499.32993,464.58038,501.89276,458.59497,500.74146,470.35757,503.35538,503.01697,502.54944,508.831,502.4426,509.30038,0,0.0180901373991633
513.670288085938,507.523284912109,517.513977050781,522.207214355469,522.222412109375,523.225646972656,0.0068051815032959,0,433,1139,12,219,13,1,8,5,10,0,0,0,1,0,0,0,1,0,0,1,0,41,953,46,34,36,20,36,1,1,0,5,0,0,0,1,0,1,0,0,138,1693,89,45,60,46,92,14,1,0,5,0,0,2,1,0,14,0,0,504.5482,508.09277,502.46725,500.83777,498.1178,504.02982,497.201,501.47665,498.6274,507.01233,500.27606,507.99902,0,0.0154768661512137
497.264526367188,500.371154785156,502.772735595703,508.946228027344,508.763305664062,507.358093261719,0.00215029716491699,0,41,92,2,5,0,7,1,3,2,1,1,0,0,0,0,0,0,0,1,0,0,25,6,6,17,1,3,5,1,1,0,0,0,0,0,0,0,1,0,0,46,8,20,16,3,5,8,3,1,0,0,0,0,0,0,0,3,0,0,451.58826,497.02347,446.35193,487.91537,464.82428,460.52032,461.47888,478.6929,465.21683,480.9092,470.68344,470.6895,0,0.0219352599875344
473.229187011719,487.843780517578,495.188812255859,504.699127197266,508.258636474609,513.659851074219,0.000535666942596436,0,101,230,6,0,4,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,31,7,19,12,15,0,8,4,0,0,0,0,0,0,0,0,4,0,0,73,18,52,15,28,4,15,9,1,0,2,0,0,1,0,0,9,0,0,474.928,520.92584,469.52032,502.09924,468.02368,499.0801,473.67755,492.5004,475.83676,491.58682,471.99902,486.67917,0,0.00817322707745157
432.104827880859,466.861267089844,463.17138671875,465.390563964844,475.345520019531,484.288299560547,9.10758972167969e-05,0,106,195,22,1,1,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,69,4,25,28,24,2,7,0,0,4,0,0,0,0,0,0,0,0,0,162,18,76,53,40,13,11,4,2,8,4,0,2,0,0,0,4,0,0,494.7627,507.46417,494.65067,509.37967,491.4445,510.09,491.2679,501.23633,492.26346,513.5985,486.2418,503.93463,0,0.00844929904706805
555.0859375,533.427368164062,534.79736328125,526.701354980469,524.5517578125,531.981201171875,0.00935643911361694,0,1499,3582,172,9,74,530,17,59,64,1,2,0,0,0,0,2,2,0,1,0,0,1437,53,201,1575,41,119,74,6,11,2,0,1,0,2,2,0,6,0,0,1196,134,347,1332,112,160,128,13,31,3,0,8,3,4,2,2,13,12,0,504.8729,478.1907,508.6093,471.864,507.12424,483.50787,506.68347,509.20865,504.6677,493.86078,502.66022,494.65387,0,0.00860891220055416
432.104827880859,440.839447021484,451.59375,462.033874511719,478.837158203125,486.950714111328,0.000373125076293945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455.96777,490.1197,451.14322,481.82666,445.90018,474.4995,440.072,462.60852,436.93076,451.0546,431.45566,438.31894,0,0.0383823659939438
432.104827880859,446.320617675781,453.864532470703,475.219573974609,479.528381347656,488.244750976562,0.00062096118927002,0,11,53,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,5,1,0,4,0,0,0,0,0,0,0,0,5,0,0,26,3,9,20,9,3,0,5,1,0,2,0,0,0,0,0,6,0,0,470.99805,471.22565,480.8496,485.06888,473.00772,466.5996,469.80573,465.23898,463.1499,452.31628,455.1706,447.05322,0,0.0431079767204428
443.923309326172,450.512756347656,461.380432128906,476.547088623047,471.890197753906,482.852416992188,0.000403702259063721,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,462.65436,487.5177,453.3875,483.2712,444.63638,467.16898,443.6064,457.43835,437.16132,459.76736,433.8245,450.44168,0,0.00927879104834078
484.117797851562,482.727142333984,494.355590820312,498.7392578125,500.48583984375,506.295440673828,0.00108790397644043,0,13,57,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,0,1,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,7,34,2,1,7,5,2,1,0,0,0,0,0,0,1,0,1,0,0,443.71646,485.0136,446.37277,486.4451,451.07663,487.09412,459.0281,486.12863,449.15775,475.87082,443.459,457.4975,0,0.00735086597023898
455.567596435547,461.035675048828,467.335235595703,479.614715576172,480.602600097656,501.915161132812,0.00352823734283447,0,27,47,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,14,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1,0,0,21,0,0,1,1,1,0,0,0,3,1,0,1,0,0,410.50537,466.7913,416.37564,465.2185,411.6607,466.5996,424.8297,477.51328,429.7587,471.9316,424.1657,475.7507,0,0.00883712677846772
469.718383789062,462.257934570312,481.826354980469,496.2421875,496.624053955078,498.093627929688,0.00945264101028442,0,26,75,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,21,1,6,4,6,0,0,3,0,0,0,0,0,0,0,0,3,0,0,42,0,11,7,11,2,3,5,0,0,0,0,0,0,0,0,5,0,0,452.51944,475.79352,446.03848,485.06888,443.115,478.301,459.84286,456.59772,451.94684,470.61597,455.99326,463.54974,0,0.00800344089535958
445.06298828125,446.541046142578,459.366943359375,474.709716796875,479.580841064453,490.627166748047,0.000119924545288086,0,2,4,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,377.18967,295.15512,371.29962,306.94928,352.60324,409.2157,386.4091,412.0301,435.4716,449.174,429.67905,437.02994,0,0.00687860044952528
453.419982910156,463.609741210938,469.856964111328,474.634460449219,483.475280761719,493.120544433594,0.000240862369537354,0,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,5,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,445.8903,466.7913,454.77808,477.52173,448.41522,463.0448,451.90317,443.49487,446.95392,453.1793,438.2705,440.8909,0,0.0148534950697046
468.135864257812,473.000091552734,468.905426025391,479.975555419922,487.690093994141,498.125671386719,0.000996887683868408,0,0,0,5,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,3,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,11,1,2,5,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,442.10327,508.2928,448.58258,492.39685,460.33704,456.3442,459.12244,449.2066,453.4469,464.7018,452.4941,452.7247,0,0.0147132521416044
505.892913818359,510.260101318359,511.091461181641,513.033203125,509.664489746094,519.559814453125,0.000330209732055664,0,122,418,52,90,15,14,7,0,9,12,1,0,0,0,0,0,0,0,12,0,0,151,188,41,79,15,3,26,28,3,1,2,2,0,0,0,0,28,0,0,229,466,68,144,47,5,31,50,4,2,2,1,0,0,0,0,52,0,0,513.1078,500.4387,511.07928,490.93073,511.48392,500.031,507.88528,490.98618,503.817,492.23325,503.07187,485.88092,0,0.00985254451467298
472.346282958984,96.3055953979492,103.614624023438,100.886703491211,92.3193435668945,83.7588958740234,0.000964879989624023,0,8,24,0,0,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,17,0,2,45,1,2,8,3,0,0,0,0,1,0,0,0,3,0,0,448.44275,445.26102,451.27786,488.0061,441.9872,419.65857,443.6064,447.00146,433.72546,450.4836,435.33514,446.0675,0,0.0171584066079607
455.567596435547,112.419639587402,122.551696777344,89.8075180053711,95.041374206543,98.1788635253906,0.00494855642318726,0,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,2,1,14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,439.44693,455.59943,424.72437,462.7931,425.2759,463.1345,413.9005,476.98248,430.1678,469.28812,428.48425,454.59027,0,0.0990076406528904
438.989288330078,460.786743164062,471.304321289062,482.368499755859,487.690093994141,492.863403320312,0.000658690929412842,0,21,32,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,18,27,0,2,6,0,1,1,0,1,0,0,0,0,0,0,1,0,0,486.39078,505.60635,476.69797,486.8261,468.74545,496.65057,469.6498,485.69965,464.60876,453.09558,457.40747,430.80185,0,0.00621550232395995
501.117370605469,489.139068603516,511.726837158203,215.302276611328,188.419204711914,204.449234008789,0.000938475131988525,0,77,133,31,13,17,6,3,13,0,0,0,1,1,0,0,0,0,0,0,0,0,40,25,36,13,10,27,2,2,3,1,1,0,0,0,0,0,2,0,0,73,37,51,16,17,30,6,2,5,1,1,0,0,1,0,0,2,0,0,469.77444,502.26813,471.12445,503.0858,473.38528,497.847,476.82437,499.06366,484.0137,491.95004,480.999,477.53333,0,0.00704086329218856
432.104827880859,452.56396484375,458.884643554688,474.106506347656,487.977508544922,497.286407470703,0.000501036643981934,0,16,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,12,2,1,4,4,8,0,2,0,0,1,0,0,1,0,1,2,0,0,479.39978,486.39755,475.9506,454.3666,467.07156,480.3769,456.91907,476.36737,450.40887,468.74792,443.17325,463.76044,0,0.00966971528578685
499.256530761719,504.158172607422,513.736999511719,514.026550292969,519.071228027344,509.225219726562,2.31266021728516e-05,0,301,800,124,6,26,25,42,10,5,6,0,1,0,0,0,0,0,0,6,0,0,355,12,88,50,91,28,19,18,0,4,0,0,0,1,0,0,17,0,0,538,21,193,78,179,50,44,22,2,3,0,1,4,13,0,1,24,0,0,370.96637,492.34512,365.06586,458.0352,388.4121,453.9509,444.435,482.46298,462.45636,488.10388,462.36078,460.50006,0,0.0131277519915836
453.125457763672,482.733581542969,482.687255859375,488.279510498047,497.926483154297,506.669128417969,0.000483274459838867,0,31,158,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,6,1,3,0,3,1,0,0,0,0,0,0,0,3,0,0,24,5,2,16,10,7,5,4,1,0,0,0,0,0,0,0,4,0,0,454.24832,492.5651,457.90137,492.89575,464.03442,489.60873,462.7182,488.55124,457.7984,482.20468,465.22537,481.50085,0,0.00659161740395448
500.548614501953,496.599212646484,497.755401611328,509.846923828125,513.913208007812,519.888244628906,0.00203871726989746,0,43,133,17,63,7,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,25,118,17,8,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,67,168,14,9,10,5,4,0,0,0,5,0,0,0,0,0,0,0,0,473.86417,495.5344,474.38184,463.01425,473.76392,485.85352,475.8242,474.65826,483.034,475.72058,488.1543,473.35178,0,0.00593206378048257
499.897888183594,508.854888916016,505.849090576172,505.643341064453,510.546630859375,519.829406738281,9.56058502197266e-05,0,387,839,10,219,6,1,0,1,0,3,0,0,0,0,0,0,1,0,3,0,0,30,953,25,18,5,2,6,5,0,0,0,0,0,0,1,0,5,0,0,102,2024,39,36,15,7,15,13,0,0,0,0,0,1,1,0,13,0,0,506.09802,515.3562,506.38293,511.07623,498.78815,509.79938,500.0571,510.17532,494.41516,500.32855,492.82684,493.17633,0,0.00732133575466094
478.303741455078,475.098052978516,490.072357177734,495.707855224609,502.505523681641,509.356903076172,0.000385880470275879,0,22,102,4,15,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,6,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,25,24,16,4,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,500.42242,512.7695,499.3536,508.61667,494.46832,506.0027,487.65268,493.67865,489.58875,486.56604,486.02866,481.34802,0,0.00628946095008689
478.012512207031,492.901000976562,498.566345214844,519.465881347656,490.426300048828,503.092559814453,0.00130373239517212,0,13,59,13,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,28,0,9,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,34,0,16,6,17,1,1,4,2,0,0,0,0,0,0,0,4,0,0,476.09866,440.73843,462.7946,469.3562,458.85712,487.94412,461.81238,474.56296,458.86823,474.38776,456.76624,475.97476,0,0.0359786071057141
486.933197021484,481.171691894531,488.153564453125,497.928863525391,499.213165283203,510.847778320312,0.00213301181793213,0,169,472,25,3,12,5,12,2,0,2,0,0,0,0,0,0,1,0,2,0,0,72,5,39,11,23,8,3,1,0,0,0,0,0,0,1,0,1,0,0,127,6,97,18,46,12,10,2,1,0,0,0,0,0,1,0,2,0,0,466.8272,500.51022,462.6158,489.40277,441.25888,494.42548,461.52365,482.87686,468.88663,491.45047,471.21097,497.0868,0,0.00936488459923269
432.104827880859,440.839447021484,451.59375,462.033874511719,470.340667724609,479.494354248047,0.000115036964416504,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417.7042,205.25125,418.39835,272.74362,421.32623,345.1688,414.8867,325.6793,411.928,429.9992,415.9876,429.74567,0,0.00705584161553031
514.841918945312,517.9697265625,522.148315429688,530.977905273438,526.511779785156,519.4375,0.00271368026733398,0,283,906,85,32,53,33,21,17,13,12,2,0,0,0,0,0,0,0,13,0,0,176,64,92,60,40,49,19,26,4,1,0,0,0,0,0,0,28,0,0,482,142,187,94,65,77,34,45,6,1,0,0,0,3,0,0,42,0,0,506.11664,522.3317,506.40152,524.08746,506.0989,520.41876,508.82556,517.5277,504.6677,506.5509,502.9391,510.01056,0,0.0142861182120172
501.117370605469,500.969909667969,502.287872314453,503.717834472656,498.309753417969,500.241851806641,0.00693345069885254,0,190,411,28,23,7,12,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,190,57,41,47,15,2,20,2,1,1,0,0,0,0,0,0,2,0,0,372,151,86,225,27,4,27,3,2,1,0,0,0,4,0,1,3,0,0,485.64706,512.46515,481.15585,507.0923,478.00684,498.1161,483.59607,503.91666,491.03476,500.3781,493.06128,492.09308,0,0.00831356912455336
502.172760009766,501.936492919922,511.459625244141,518.915588378906,519.961791992188,518.168273925781,0.0010826587677002,0,213,506,23,7,6,3,5,3,2,0,1,0,1,0,0,0,1,0,0,0,0,38,52,23,12,17,9,4,0,2,0,1,0,0,0,1,0,0,0,0,104,101,33,26,24,14,13,3,6,1,1,0,0,0,1,0,4,0,0,508.3629,523.17395,506.55206,518.95874,505.8735,521.8545,506.76392,519.6549,505.06174,513.5336,505.30728,503.2972,0,0.0066544814251053
432.104827880859,440.839447021484,451.59375,462.033874511719,470.340667724609,480.643951416016,4.9591064453125e-05,0,5,14,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,470.65222,393.18744,459.88403,478.30334,463.54117,429.9178,458.77518,454.73544,445.82178,456.3945,440.706,447.3008,0,0.00602298819993755
446.378234863281,460.455139160156,478.634094238281,488.279510498047,493.719299316406,498.646911621094,0.000690340995788574,0,7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,3,4,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,8,2,2,4,0,1,1,6,0,0,0,0,0,0,0,0,6,0,0,461.0165,501.64557,454.2173,493.46967,453.1166,461.19757,447.79218,469.35895,442.71152,469.64777,443.459,463.92963,0,0.0193461470827232
461.281829833984,478.812225341797,507.135620117188,528.984619140625,525.775817871094,525.836181640625,0.00134694576263428,0,20,75,6,6,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,14,7,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,46,5,28,9,4,2,3,1,0,0,0,0,0,1,0,0,1,0,0,501.42264,506.7419,497.14688,502.38098,494.35052,498.32477,488.33014,490.0545,492.37207,486.28485,489.59778,484.7319,0,0.00633290013358331
479.564910888672,480.274932861328,480.740600585938,482.110321044922,487.667144775391,499.414154052734,0.000402987003326416,0,51,197,7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,31,0,5,2,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,100,2,29,10,10,6,4,2,0,0,0,0,0,0,0,0,2,0,0,495.33252,506.4836,493.46262,506.225,491.22974,490.86038,485.3196,489.76672,482.09622,496.9611,481.34985,489.36484,0,0.00600557667889617
432.104827880859,89.6359558105469,90.5771026611328,89.6657791137695,91.0238494873047,87.4458084106445,0.000954687595367432,0,8,23,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,6,1,5,2,0,5,0,0,0,0,0,0,0,0,5,0,0,350.52737,448.24582,360.6471,435.303,314.60742,440.5135,295.5565,463.77155,403.10553,455.09058,439.08487,440.5342,0,0.0114628975988458
432.104827880859,467.279235839844,466.641082763672,477.11181640625,476.351379394531,485.132507324219,0.000254213809967041,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,413.9448,464.04968,423.0833,442.06888,424.55368,455.68494,427.6743,455.4911,430.28217,445.41306,421.9781,439.31192,0,0.0102436971324536
432.104827880859,440.839447021484,451.59375,462.033874511719,470.340667724609,479.494354248047,0.000138044357299805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452.10406,457.9873,451.97333,465.6488,445.90018,433.4664,440.072,452.7866,431.32513,444.7471,428.48425,432.25296,0,0.0142498065601817
80.4445953369141,189.427841186523,236.651000976562,191.396697998047,146.406372070312,139.292358398438,0.000582218170166016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383.1277,469.24936,387.03235,466.4772,378.22333,466.04532,368.92892,446.4365,414.8404,439.65845,400.60486,430.75375,0,0.00797405118840445
509.535308837891,508.488037109375,500.418487548828,516.540161132812,521.419677734375,521.856262207031,0.00199919939041138,0,724,2077,113,67,64,48,4,5,24,19,0,2,1,0,0,0,2,0,20,0,0,355,156,135,154,25,41,56,65,2,2,5,0,0,0,2,0,89,0,0,576,204,383,290,71,116,100,235,7,4,5,6,0,14,2,4,190,0,0,517.1756,518.7965,514.6055,514.11774,513.2348,521.8545,512.5289,513.34875,511.56937,516.8149,519.0339,515.6591,0,0.0183671361929469
432.104827880859,446.320617675781,451.59375,169.029067993164,172.418151855469,188.36799621582,0.000259816646575928,0,246,535,0,191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,3,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,13,1693,23,5,5,1,1,1,1,0,0,0,0,1,0,0,1,0,0,468.2003,462.61783,456.2928,441.06015,458.31607,489.27454,451.81686,479.1067,443.49924,455.74243,438.32095,475.7507,0,0.00671375783583856
503.999237060547,499.212371826172,506.514526367188,513.835815429688,516.856018066406,520.280578613281,0.00132966041564941,0,119,292,25,84,4,10,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,68,313,19,47,3,5,6,3,0,0,0,0,0,0,0,0,3,0,0,137,681,37,124,10,7,13,18,4,0,0,0,0,0,0,0,18,0,0,509.7679,518.9606,507.85565,519.47064,507.83627,522.52814,503.13965,512.15906,503.78897,510.1756,502.7865,503.16397,0,0.0295836597876566
61.5521049499512,41.8277587890625,69.1890869140625,52.9753341674805,59.9344215393066,26.9163722991943,0.000598549842834473,0,63,388,16,0,18,0,4,16,2,0,0,0,0,1,0,0,0,0,0,0,0,23,1,59,2,7,38,3,3,3,0,1,1,0,0,0,0,3,0,0,67,2,101,4,9,116,5,3,4,0,1,1,7,10,0,0,3,0,0,471.7399,473.25854,480.77728,443.86237,484.11588,481.7749,482.821,478.3699,378.412,489.3195,474.1532,481.08768,0,0.00999543072629109
432.104827880859,440.839447021484,451.59375,132.719833374023,127.815444946289,110.936477661133,0.000462532043457031,0,246,663,35,10,4,55,5,2,3,1,0,0,0,0,1,1,0,0,1,0,0,173,29,25,130,26,7,5,5,2,0,0,0,1,1,0,0,6,0,0,360,56,45,227,63,14,12,10,2,0,2,0,1,18,0,0,10,0,0,495.3671,473.25854,488.98886,494.21426,489.367,486.0261,490.5406,509.20865,490.88907,504.1678,489.6513,504.71466,0,0.00967626173022619
463.988159179688,473.866912841797,475.303070068359,477.254364013672,491.574981689453,491.326171875,0.000740468502044678,0,0,2,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,398.97366,450.7888,388.74615,390.66263,386.6166,367.39633,415.44107,427.7031,440.35587,449.57837,444.02194,443.03186,0,0.00817241710431624
432.104827880859,89.6359558105469,90.5771026611328,89.6657791137695,87.2955017089844,82.9180297851562,0.00216054916381836,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,1,5,0,0,350.50067,506.0835,371.35046,493.06885,335.12653,455.6848,312.93124,451.93643,405.41678,441.54434,428.4368,432.37424,0,0.00762547667357577
484.968811035156,491.129119873047,499.84716796875,519.465881347656,490.426300048828,510.558197021484,0.00299590826034546,0,126,296,26,13,11,53,10,1,8,22,0,0,0,0,0,0,2,0,22,0,0,69,22,48,150,31,16,20,50,1,0,0,0,0,0,2,0,47,0,0,137,29,73,292,43,22,29,156,1,0,2,0,0,0,2,0,197,0,0,492.29883,380.2703,499.9567,391.90726,495.7338,444.25894,492.85147,479.5276,489.1274,496.79575,491.60464,489.76526,0,0.0126553285570402
503.723510742188,507.062072753906,506.553649902344,507.002471923828,517.567565917969,523.872375488281,0.000460624694824219,0,85,316,5,61,15,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,118,22,12,8,1,6,0,0,0,0,0,0,0,0,0,0,0,0,51,239,40,26,16,3,13,3,0,0,0,0,0,0,0,0,3,0,0,515.4762,501.85568,511.35495,510.6783,506.04218,501.6923,511.03458,505.72906,509.3036,508.831,509.5591,509.2429,0,0.0102820488520153
460.025756835938,486.395172119141,490.471435546875,493.497650146484,507.014862060547,508.769653320312,0.000329136848449707,0,18,63,2,4,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,4,21,2,0,1,6,0,2,0,0,0,0,0,0,0,0,2,0,0,27,32,11,4,2,9,0,3,1,0,0,0,0,0,0,0,3,0,0,475.0204,500.04684,475.433,495.1665,467.14154,503.0461,474.3254,500.04315,469.61847,484.33685,460.02393,486.2376,0,0.00635178253349923
432.104827880859,446.051483154297,452.904418945312,468.558532714844,475.349548339844,486.410095214844,9.10758972167969e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438.24048,465.47516,440.36612,432.79407,434.455,452.70416,434.20358,453.5623,430.9285,438.73157,430.28293,434.59262,0,0.0171191688805029
432.104827880859,440.839447021484,451.59375,462.033874511719,470.340667724609,479.494354248047,0.000104546546936035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457.13174,456.39932,455.97382,465.6488,452.18918,459.59628,445.33298,455.53934,437.16132,444.7471,431.45566,434.51816,0,0.0332551250002983
494.208526611328,493.5849609375,498.791717529297,498.572296142578,506.361267089844,515.830261230469,0.000410139560699463,0,115,331,25,5,5,5,10,4,3,2,0,0,0,0,0,0,0,0,2,0,0,77,16,34,20,30,5,4,1,0,0,0,0,0,0,0,0,1,0,0,143,46,60,28,41,13,3,4,0,0,2,0,0,0,0,1,4,0,0,488.61868,513.96533,495.15442,506.87543,491.2973,501.82632,488.33978,501.77783,488.6345,501.6187,485.59958,492.5271,0,0.00992161912241613
469.059936523438,476.065216064453,486.540496826172,473.408050537109,492.460235595703,476.704925537109,0.000283300876617432,0,33,84,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,5,1,2,0,2,0,0,3,0,0,0,0,0,0,0,0,0,11,1,10,5,3,1,2,0,0,6,0,0,0,0,0,0,0,0,0,416.48923,486.17996,414.60733,485.16013,400.39297,477.70624,427.3296,472.15903,419.42435,462.8338,421.6907,464.80576,0,0.0344181099032423
512.356994628906,520.635009765625,513.864624023438,520.344421386719,522.870544433594,521.849792480469,0.00046694278717041,0,393,985,57,52,29,7,7,2,6,12,0,0,0,0,0,0,0,0,13,0,0,160,196,101,19,15,3,19,24,3,0,0,0,0,0,0,0,24,0,0,456,463,221,37,61,9,36,40,3,0,3,0,0,0,0,1,38,0,0,516.77167,521.3321,512.99725,518.937,511.97293,516.05884,510.57764,515.726,510.03412,514.46564,511.53745,509.269,0,0.00921219645014509
