"rev_1","rev_2","rev_3","rev_4","rev_5","rev_6","y0_6","y0_5","y0_4","y0_3","y0_2","y0_1","y1_6","y1_5","y1_4","y1_3","y1_2","y1_1","risk_score","last_month","last_3month","last_6month","metro_last_month","sports_last_month","news_last_month","lifestyle_last_month","business_last_month","opinion_last_month","arts_last_month","sunday_magazine_last_month","ideas_last_month","search_last_month","member_center_last_month","south_last_month","spotlight_last_month","page_not_found_last_month","nation_last_month","north_last_month","magazine_last_month","circulars_last_month","politics_last_month","metro_last_3month","sports_last_3month","news_last_3month","lifestyle_last_3month","business_last_3month","opinion_last_3month","arts_last_3month","sunday_magazine_last_3month","ideas_last_3month","search_last_3month","member_center_last_3month","south_last_3month","spotlight_last_3month","page_not_found_last_3month","nation_last_3month","north_last_3month","magazine_last_3month","circulars_last_3month","politics_last_3month","metro_last_6month","sports_last_6month","news_last_6month","lifestyle_last_6month","business_last_6month","opinion_last_6month","arts_last_6month","sunday_magazine_last_6month","ideas_last_6month","search_last_6month","member_center_last_6month","south_last_6month","spotlight_last_6month","page_not_found_last_6month","nation_last_6month","north_last_6month","magazine_last_6month","circulars_last_6month","politics_last_6month","treated","p_treated","subscriber_id"
144.745852661133,147.058941650391,149.475732421875,147.926522827148,151.566650390625,153.385729980469,145.66734,146.16315,143.86587,143.00154,145.20411,146.451096,148.719792,133.271229,149.027985,144.984294,147.712959,149.12604,0.000370383262634277,0,166,485,16,51,19,5,4,35,0,1,0,0,0,0,0,0,1,0,1,0,0,45,106,34,20,9,94,2,3,2,0,0,0,0,0,1,0,3,0,0,138,220,80,26,21,210,5,6,4,0,0,0,2,0,1,0,6,0,0,0,0.00733313556988529,224
145.496337890625,147.817932128906,149.884222412109,151.745956420898,152.672827148438,156.084210205078,151.537728,151.231914,150.968262,149.64732,149.34981,148.568664,156.41064,151.769631,148.68771,150.237249,147.861915,146.453925,0.000401675701141357,0,146,442,0,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,139,0,9,25,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176458672125977,225
129.631448364258,26.8907867431641,27.1731307983398,26.8997337341309,27.8647888183594,29.3710304260254,56.149845,73.934925,86.993592,76.667157,114.600585,126.966402,128.744622,127.33236,137.292864,137.618436,136.889805,134.844369,0.000184476375579834,0,7,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,3,2,3,6,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0.00840025272955628,226
146.567395019531,148.295269775391,151.475207519531,153.97119140625,154.332696533203,154.171966552734,151.020969,149.973231,151.042428,150.11382,147.78762,148.45167,155.42268,155.922291,153.329268,154.78812,148.902,149.20665,0.000216901302337646,0,87,245,40,14,24,5,10,4,2,5,0,5,0,0,0,0,2,0,5,0,0,90,22,69,20,22,12,7,16,0,63,0,0,0,1,2,0,16,0,0,125,28,197,32,24,23,14,32,1,10,0,0,0,1,2,0,31,0,0,0,0.00615116976914343,227
129.631448364258,132.251834106445,135.478125,138.610162353516,141.102200317383,143.848306274414,132.233559,131.87733,131.878674,130.19592,129.27855,128.545275,131.75388,133.544148,135.508722,136.078005,133.17279,129.675888,3.83853912353516e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282919441243164,228
129.631448364258,132.251834106445,135.478125,138.610162353516,141.102200317383,143.848306274414,141.684009,144.25488,142.732224,139.394679,136.525041,132.002436,146.954625,144.29319,143.39469,129.53598,135.434922,131.310096,0.000433504581451416,0,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,3,0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0.00590875411033899,229
149.655935668945,152.930484008789,152.980123901367,153.269512939453,153.058016967773,152.80426940918,151.019871,151.47372,152.151096,152.11539,151.772691,151.537968,156.9282,155.574921,153.86235,153.267042,153.50583,152.350938,0.00185239315032959,0,174,746,67,36,20,22,13,10,5,4,0,0,0,0,0,0,0,0,4,0,0,187,64,59,70,48,28,21,8,1,0,0,0,0,0,0,0,8,0,0,426,138,113,99,74,45,32,13,2,0,0,1,8,0,0,1,13,0,0,0,0.00748277019396092,230
145.936578369141,152.090213012695,152.911614990234,154.401177978516,155.707159423828,156.176275634766,147.035679,148.285035,147.66402,146.57874,146.290356,145.848615,153.346215,152.86002,149.706618,147.554562,149.50773,146.809452,0.00124120712280273,0,128,373,15,0,5,4,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2,16,25,16,14,2,0,0,0,0,0,0,0,0,0,0,0,0,135,5,23,41,36,36,3,2,0,0,0,0,0,4,0,0,2,0,0,0,0.030496953726755,231
143.529766845703,146.740667724609,151.557028198242,151.186972045898,152.303247070312,158.546978759766,150.889992,148.661124,149.203005,149.426844,150.01977,149.540745,152.635236,154.09572,153.522492,153.782262,153.493761,150.98916,9.5367431640625e-05,0,160,309,22,46,16,1,12,8,0,0,0,0,0,0,0,0,1,0,0,0,0,78,91,49,33,21,16,3,0,0,0,0,0,0,0,1,0,0,0,0,143,122,98,45,44,33,15,0,1,3,0,0,0,0,1,0,0,0,0,0,0.0349985671561533,232
129.631448364258,132.251834106445,135.478125,138.610162353516,141.102200317383,143.848306274414,115.364979,116.819586,115.932156,120.050766,122.565078,124.273581,124.876254,138.950628,136.616676,136.235532,132.471204,131.080068,0.000183761119842529,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032898874697415,233
129.631448364258,132.251834106445,135.478125,138.610162353516,141.102200317383,61.3637924194335,120.855294,121.491624,122.667756,124.277574,125.80281,126.48576,137.17044,137.016999,136.896834,135.811689,131.81316,130.377786,0.000391185283660889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00735308486123493,234
129.631448364258,140.058380126953,138.951416015625,144.023190307617,145.701022338867,146.823358154297,125.182719,126.823326,128.163438,129.97056,130.340469,129.836262,141.7176,139.886754,141.82866,139.2396,138.01698,134.741145,0.000429809093475342,0,14,42,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,2,17,3,2,0,2,0,0,3,0,2,2,0,0,2,0,0,0,0.013904217370113,235
152.628359985352,152.741958618164,155.093884277344,155.126110839844,156.289105224609,155.95166015625,154.77768,153.80364,152.081562,152.38206,151.977915,151.966305,154.525689,155.41779,152.109861,152.055909,152.685882,150.880215,0.000290215015411377,0,346,865,69,91,21,15,13,8,6,4,0,1,0,0,0,0,0,0,4,0,0,271,389,70,25,48,16,14,11,0,2,0,0,0,0,0,0,11,0,0,628,845,148,39,93,26,37,18,0,2,0,0,0,0,0,2,19,0,0,0,0.00716218384052275,236
147.279959106445,145.304415893555,149.271807861328,152.294970703125,154.44140625,154.996197509766,145.35402,144.904065,145.181214,141.277944,137.509734,137.559621,107.028708,100.809852,124.12992,146.069532,143.158932,140.681826,0.000527679920196533,0,13,57,2,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,10,5,5,1,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0.00737678890551787,237
155.043859863281,154.539733886719,150.327502441406,153.949639892578,154.213366699219,155.669897460938,153.957588,153.73974,153.31584,152.9637,151.247754,150.956634,28.496403,67.476342,62.814486,152.68539,153.838551,152.136474,0.000984668731689453,0,370,799,59,77,16,9,13,5,4,3,0,0,0,0,0,0,0,0,3,0,0,139,256,47,15,45,13,8,9,0,0,0,0,0,0,0,0,9,0,0,206,508,86,33,75,27,12,15,0,0,0,1,1,1,0,0,15,0,0,0,0.20442726719423,238
151.115560913086,150.720611572266,154.097937011719,153.9099609375,153.83291015625,152.997637939453,143.61888,144.233184,144.246624,145.387821,145.83279,146.231241,155.95755,154.11738,153.45573,153.12396,151.656069,153.415008,0.000258386135101318,0,185,439,30,12,8,5,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,112,49,33,22,22,8,4,1,0,0,0,0,0,0,0,0,1,0,0,199,135,92,69,45,15,9,3,0,0,0,0,0,3,0,0,3,0,0,0,0.0147425449773224,239
141.881295776367,143.190509033203,143.28254699707,146.01799621582,146.857562255859,150.02724609375,139.52769,142.418526,143.229912,142.18689,141.176595,141.709965,123.518949,143.331765,121.046292,118.793178,121.127526,141.29646,0.000229418277740479,0,49,137,19,1,2,3,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,54,1,15,5,11,10,0,3,0,0,0,0,0,0,1,0,3,0,0,132,1,23,8,20,13,2,3,0,0,0,0,0,0,1,0,3,0,0,0,0.00975417133831085,240
146.117193603516,146.944665527344,141.74533996582,144.24846496582,146.037936401367,145.707403564453,141.79002,140.28591,140.630658,137.498805,135.543312,137.99286,152.30481,149.10756,136.26951,142.23291,138.694455,143.994324,0.000825226306915283,0,7,28,3,0,11,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,25,1,5,1,1,0,1,0,0,0,1,0,0,0,0,0,0,22,0,45,3,4,0,2,2,2,1,0,0,1,0,0,1,2,0,0,0,0.150760313691,241
146.860510253906,151.143896484375,150.346270751953,148.879064941406,150.298828125,152.378036499023,147.85053,146.560089,145.714674,145.741872,144.373764,143.303658,154.03515,150.267555,149.886519,149.261508,148.618149,146.697126,0.000548660755157471,0,49,84,5,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,24,19,23,5,4,5,1,0,0,0,0,0,0,0,0,1,0,0,37,33,37,35,17,9,9,4,0,0,0,0,0,0,0,0,4,0,0,0,0.00970623631101742,242
129.631448364258,132.251834106445,135.863278198242,138.610162353516,141.102200317383,143.848306274414,136.958112,133.352874,132.726846,129.894096,129.289152,128.545275,114.988458,122.965905,135.119988,134.459739,133.17279,130.93443,0.000385642051696777,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118344187423711,243
136.09485168457,137.759893798828,34.2016044616698,47.0607788085936,43.9219116210936,48.5226882934569,132.15063,129.585801,131.570142,134.573556,132.675,132.2118,130.27038,146.951019,144.228,142.636944,137.708496,136.01487,0.00109004974365234,0,9,11,6,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1,7,1,2,1,0,0,0,0,0,0,0,0,1,0,0,11,2,0,1,7,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0.016605462227817,244
154.789782714844,156.042956542969,155.39150390625,157.15546875,156.669927978516,155.035070800781,150.932511,149.948979,149.706801,150.021414,149.481336,149.795088,153.346215,152.238969,152.515806,151.44033,150.098565,149.018034,0.000524818897247314,0,213,483,9,88,9,8,3,3,4,14,0,0,0,0,0,0,0,0,14,0,0,20,337,22,28,6,2,25,35,2,0,0,0,0,0,0,0,35,0,0,95,608,28,53,11,9,29,53,2,0,0,0,0,0,0,0,53,0,0,0,0.0218818057571425,245
142.267922973633,141.63896484375,145.248110961914,148.24921875,150.041098022461,149.656823730469,136.574469,134.930466,123.011754,136.295946,135.345639,133.424406,128.971902,126.667209,140.54037,139.2396,139.991262,136.055301,0.000213205814361572,0,9,14,0,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,1,6,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0.368261435327153,246
129.631448364258,132.251834106445,135.478125,138.610162353516,141.102200317383,143.848306274414,124.102038,123.629736,127.707,127.766319,127.760514,127.407816,136.966581,132.118698,135.849024,135.284748,131.779632,129.95955,0.000115036964416504,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.250344519952172,247
139.566549682617,145.629922485352,148.15251159668,150.670065307617,151.138668823242,154.420935058594,146.6034,145.150086,143.789832,144.669744,142.201464,139.543854,145.919265,147.681912,146.882619,141.382296,142.716174,141.12015,0.000370502471923828,0,26,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,2,0,0,0,0,0,2,0,0,3,0,0,0,0.00638969352774135,248
148.794964599609,150.510763549805,146.330676269531,148.29345703125,153.397439575195,152.494573974609,143.78592,144.233184,143.481108,142.372695,144.151482,143.633991,148.095576,146.820831,145.133241,146.877264,141.412719,147.22656,0.000135898590087891,0,83,193,20,7,7,5,3,2,1,1,1,0,0,0,0,0,1,0,1,0,0,58,20,25,21,12,6,1,7,2,0,0,0,0,0,1,0,7,0,0,112,65,71,40,21,11,10,15,6,0,2,0,0,3,1,0,15,0,0,0,0.0165878252066778,249
140.820272827148,137.187991333008,140.452038574219,145.781817626953,57.7657104492186,56.510398864746,146.641671,145.0311,143.789832,144.321534,140.39292,137.222241,151.000809,150.791328,145.465659,144.672711,144.20013,142.038162,0.000938475131988525,0,27,47,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,7,15,7,2,0,1,3,0,0,0,0,0,0,1,0,3,0,0,14,8,14,8,5,1,1,4,0,0,0,0,0,0,1,0,4,0,0,0,0.0164472838756705,250
155.029779052734,154.572326660156,154.184436035156,154.543688964844,155.898541259766,157.238616943359,151.10202,150.766242,151.184481,150.429594,149.66724,150.082818,153.975549,154.58469,153.362301,151.994412,151.2048,151.752648,0.000126481056213379,0,449,1074,5,80,0,1,5,0,0,1,1,0,2,0,0,0,0,0,1,0,0,102,277,37,16,37,2,8,7,2,0,2,0,0,0,0,0,7,0,0,271,560,62,32,83,3,15,13,3,0,2,0,0,1,0,0,13,0,0,0,0.00661521542836172,251
153.243621826172,153.408361816406,155.305938720703,155.450555419922,153.618383789063,156.343963623047,153.715062,152.87418,152.817591,153.02034,152.37306,151.857879,156.33702,155.23611,155.34189,155.19963,155.598522,151.380699,6.93798065185547e-05,0,213,361,19,129,29,26,9,8,5,22,0,0,0,0,0,0,1,0,18,0,0,56,364,61,80,33,19,14,47,1,0,0,0,0,0,1,0,47,0,0,127,542,96,140,58,46,78,105,0,2,0,11,0,4,1,0,136,0,0,0,0.0092616534450946,252
136.09485168457,141.455456542969,140.730303955078,147.603094482422,150.102117919922,152.902111816406,117.688944,119.678742,122.73846,122.699571,128.946285,132.60915,139.34928,137.016999,141.573432,139.74462,137.434608,134.741145,0.000394880771636963,0,9,18,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,1,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,3,3,1,4,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0.011098098204575,253
143.869473266602,149.77116394043,150.661248779297,153.113250732422,154.35380859375,154.681988525391,150.38061,150.087441,150.84393,150.129108,148.411332,147.559845,153.487161,153.823335,151.159899,149.251905,145.239,145.96272,0.000527679920196533,0,94,149,10,6,8,9,4,6,4,5,0,0,0,0,0,0,1,0,8,0,0,25,16,28,13,14,7,6,6,1,0,0,0,0,0,1,0,6,0,0,92,18,30,17,21,8,13,12,1,0,0,0,0,0,1,0,12,0,0,0,0.00615560978157609,254
142.066506958008,140.546603393555,144.618951416016,143.739669799805,145.458782958984,149.299740600586,143.819934,144.10746,142.551279,140.355138,137.509734,139.057608,145.919265,143.199069,136.18527,139.790652,139.442121,138.082296,0.000199615955352783,0,10,30,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,1,2,0,0,5,0,0,0,0,0,0,0,0,5,0,0,15,3,4,3,3,1,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0.0059277639092325,255
129.631448364258,132.251834106445,135.478125,138.610162353516,141.102200317383,143.848306274414,129.595689,127.402065,128.573601,127.06146,127.772736,127.14654,109.8594,138.73017,134.775102,137.267112,132.170664,131.634696,0.000138044357299805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208310805447978,256
148.928439331055,148.758380126953,147.85778503418,150.550506591797,151.579486083984,153.017175292969,150.128385,150.203925,148.340496,147.540345,147.52185,146.782599,153.731745,152.096649,151.168065,151.262238,150.775194,148.679268,0.000758767127990723,0,95,277,24,0,2,6,4,3,0,0,0,0,0,0,0,0,2,0,0,0,0,67,13,6,12,15,5,6,2,1,0,0,0,0,0,2,0,2,0,0,200,46,36,30,61,14,16,2,1,0,0,0,0,2,2,0,2,0,0,0,0.00609999395671915,257
129.631448364258,132.251834106445,135.478125,138.610162353516,142.761511230469,143.848306274414,130.384938,130.17117,130.764771,130.586214,129.27855,128.545275,76.803441,131.99304,136.76793,132.664608,133.17279,129.855735,3.64780426025391e-05,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00616386288564402,258
142.309341430664,148.972943115234,147.766644287109,149.658334350586,149.235488891602,152.747790527344,145.509951,143.009391,142.504311,143.06826,143.264319,140.986305,151.750149,150.5592,145.607904,145.92981,144.20013,141.74658,0.000440061092376709,0,26,62,10,1,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,20,5,15,4,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,41,5,20,6,5,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0746908203821474,259
129.631448364258,132.251834106445,135.478125,138.610162353516,141.102200317383,143.848306274414,130.384938,129.30138,128.603175,128.30229,128.14692,128.36094,133.391802,141.144525,134.587929,131.052786,132.580389,129.16413,0.000225245952606201,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374155899434726,260
150.901922607422,152.118621826172,153.449295043945,154.771508789062,153.978680419922,154.171966552734,153.296229,153.82656,153.391305,153.01002,152.045352,151.45665,153.57771,155.45004,153.265458,152.1327,153.532314,153.86985,0.00688278675079346,0,255,576,33,30,18,6,6,4,0,2,0,0,0,0,0,0,1,0,2,0,0,93,110,94,36,16,11,8,4,0,0,0,0,0,0,1,0,4,0,0,201,239,160,86,49,30,11,13,0,0,0,0,0,4,1,0,13,0,0,0,0.00865091618097482,261
129.631448364258,132.251834106445,136.710461425781,139.592092895508,49.8935623168944,41.7877075195314,112.025694,113.687319,114.578751,116.941095,120.82368,123.78138,69.577089,90.438912,129.646179,121.765311,133.83006,127.650768,0.000368237495422363,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0084509659161972,262
145.199853515625,138.003131103516,143.402142333984,142.552056884766,146.445190429688,149.68039855957,148.42881,147.468861,146.79258,147.19065,146.442168,145.642584,154.243818,152.810595,145.400904,145.528392,144.85791,147.47259,0.000263035297393799,0,131,243,12,4,4,42,7,6,3,9,0,0,0,0,0,0,0,0,9,0,0,46,9,15,119,26,14,18,23,2,0,0,1,0,0,0,0,25,0,0,109,14,30,241,48,53,28,38,2,0,2,3,1,5,0,0,38,0,0,0,0.0247602783816154,263
137.7650390625,141.050198364258,143.483514404297,146.08942565918,149.190490722656,156.531719970703,144.65637,143.914536,143.1429,141.178911,141.773364,141.06441,148.148502,150.52629,143.982174,143.777271,136.97148,136.045368,0.00104689598083496,0,57,175,24,3,1,4,3,1,0,4,0,0,0,0,0,0,1,0,4,0,0,34,8,1,8,11,1,0,5,0,0,0,0,0,0,1,0,5,0,0,113,10,7,10,37,1,3,9,0,0,0,0,0,1,1,1,9,0,0,0,0.0227754453232886,264
157.217303466797,157.030316162109,154.424560546875,155.057336425781,154.417657470703,157.069976806641,149.798979,150.567828,150.222438,151.006614,150.764832,150.73278,139.374114,137.578491,141.107271,150.905091,152.6493,152.790114,0.000683784484863281,0,226,695,81,29,12,22,14,10,21,5,1,0,0,0,0,0,1,0,5,0,0,201,68,38,77,48,24,50,25,1,0,0,1,0,6,1,0,24,0,0,360,164,62,115,86,54,149,41,0,1,2,6,0,1,1,0,47,0,0,0,0.0180901373991633,265
154.101086425781,152.256985473633,155.254193115234,156.662164306641,156.666723632813,156.967694091797,151.36446,150.740175,149.43534,149.1603,149.58822,150.082818,152.427831,150.251331,151.208946,150.442995,152.103699,152.399706,0.0068051815032959,0,433,1139,12,219,13,1,8,5,10,0,0,0,1,0,0,0,1,0,0,1,0,41,953,46,34,36,20,36,1,1,0,5,0,0,0,1,0,1,0,0,138,1693,89,45,60,46,92,14,1,0,5,0,0,2,1,0,14,0,0,0,0.0154768661512137,266
149.179357910156,150.111346435547,150.831820678711,152.683868408203,152.628991699219,152.207427978516,135.476478,133.905579,139.447284,138.443664,139.565049,141.205032,149.107041,146.374611,138.156096,143.60787,144.27276,141.20685,0.00215029716491699,0,41,92,2,5,0,7,1,3,2,1,1,0,0,0,0,0,0,0,1,0,0,25,6,6,17,1,3,5,1,1,0,0,0,0,0,0,0,1,0,0,46,8,20,16,3,5,8,3,1,0,0,0,0,0,0,0,3,0,0,0,0.0219352599875344,267
141.968756103516,146.353134155273,148.556643676758,151.40973815918,152.477590942383,154.097955322266,142.4784,140.856096,140.407104,142.103265,142.751028,141.599706,156.277752,150.629772,149.72403,147.75012,147.476046,146.003751,0.000535666942596436,0,101,230,6,0,4,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,31,7,19,12,15,0,8,4,0,0,0,0,0,0,0,0,4,0,0,73,18,52,15,28,4,15,9,1,0,2,0,0,1,0,0,9,0,0,0,0.00817322707745157,268
129.631448364258,140.058380126953,138.951416015625,139.617169189453,142.603656005859,145.286489868164,148.42881,148.395201,147.43335,147.38037,147.679038,145.87254,152.239251,152.813901,153.027,150.370899,154.07955,151.180389,9.10758972167969e-05,0,106,195,22,1,1,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,69,4,25,28,24,2,7,0,0,4,0,0,0,0,0,0,0,0,0,162,18,76,53,40,13,11,4,2,8,4,0,2,0,0,0,4,0,0,0,0.00844929904706805,269
166.52578125,160.028210449219,160.439208984375,158.010406494141,157.36552734375,159.594360351562,151.46187,152.58279,152.137272,152.005041,151.40031,150.798066,143.45721,141.5592,145.052361,152.762595,148.158234,148.396161,0.00935643911361694,0,1499,3582,172,9,74,530,17,59,64,1,2,0,0,0,0,2,2,0,1,0,0,1437,53,201,1575,41,119,74,6,11,2,0,1,0,2,2,0,6,0,0,1196,134,347,1332,112,160,128,13,31,3,0,8,3,4,2,2,13,12,0,0,0.00860891220055416,270
129.631448364258,132.251834106445,135.478125,138.610162353516,143.651147460937,146.085214233398,136.790331,135.342966,133.770054,132.0216,131.079228,129.436698,147.03591,144.547998,142.34985,138.782556,135.31638,131.495682,0.000373125076293945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383823659939438,271
129.631448364258,133.896185302734,136.159359741211,142.565872192383,143.858514404297,146.473425292969,141.299415,144.25488,141.902316,140.941719,138.94497,136.55118,141.367695,145.520664,139.97988,139.571694,135.694884,134.115966,0.00062096118927002,0,11,53,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,5,1,0,4,0,0,0,0,0,0,0,0,5,0,0,26,3,9,20,9,3,0,5,1,0,2,0,0,0,0,0,6,0,0,0,0.0431079767204428,272
133.176992797852,135.153826904297,138.414129638672,142.964126586914,141.567059326172,144.855725097656,138.796308,136.01625,133.390914,133.08192,131.148396,130.14735,146.25531,144.98136,140.150694,137.231505,137.930208,135.132504,0.000403702259063721,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00927879104834078,273
145.235339355469,144.818142700195,148.306677246094,149.62177734375,150.145751953125,151.888632202148,133.114938,133.911831,135.322989,137.70843,134.747325,133.0377,145.50408,145.93353,146.128236,145.838589,142.761246,137.24925,0.00108790397644043,0,13,57,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,0,1,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,7,34,2,1,7,5,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0.00735086597023898,274
136.670278930664,138.310702514648,140.200570678711,143.884414672852,144.180780029297,150.574548339844,123.151611,124.912692,123.49821,127.44891,128.92761,127.24971,140.03739,139.56555,139.97988,143.253984,141.57948,142.72521,0.00352823734283447,0,27,47,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,14,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1,0,0,21,0,0,1,1,1,0,0,0,3,1,0,1,0,0,0,0.00883712677846772,275
140.915515136719,138.677380371094,144.547906494141,148.87265625,148.987216186523,149.428088378906,135.755832,133.811544,132.9345,137.952858,135.584052,136.797978,142.738056,145.520664,143.4903,136.979316,141.184791,139.064922,0.00945264101028442,0,26,75,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,21,1,6,4,6,0,0,3,0,0,0,0,0,0,0,0,3,0,0,42,0,11,7,11,2,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0.00800344089535958,276
133.518896484375,133.962313842773,137.810083007812,142.412915039062,143.874252319336,147.188150024414,113.156901,111.389886,105.780972,115.92273,130.64148,128.903715,88.546536,92.084784,122.76471,123.60903,134.7522,131.108982,0.000119924545288086,0,2,4,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00687860044952528,277
